episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.08294296264648438
2,100,-50.0,50.0,0.15757369995117188
3,150,-50.0,50.0,0.22072982788085938
4,200,-50.0,50.0,0.2769036293029785
5,250,-50.0,50.0,0.3351905345916748
6,300,-50.0,50.0,0.3932631015777588
7,350,-50.0,50.0,0.4503440856933594
8,400,-50.0,50.0,0.5019311904907227
9,450,-50.0,50.0,0.5590410232543945
10,500,-50.0,50.0,0.6155257225036621
11,550,-50.0,50.0,0.677741289138794
12,600,-50.0,50.0,0.7358715534210205
13,650,-50.0,50.0,0.7959561347961426
14,700,-50.0,50.0,0.8570780754089355
15,750,-50.0,50.0,0.9155025482177734
16,800,-50.0,50.0,0.9735734462738037
17,850,-50.0,50.0,1.0317327976226807
18,900,-50.0,50.0,1.0878288745880127
19,950,-50.0,50.0,1.1500661373138428
20,1000,-50.0,50.0,1.2103912830352783
21,1050,-50.0,50.0,1.2800977230072021
22,1100,-50.0,50.0,1.3362352848052979
23,1150,-50.0,50.0,1.3933069705963135
24,1200,-50.0,50.0,1.4509928226470947
25,1250,-50.0,50.0,1.5080821514129639
26,1300,-50.0,50.0,1.5676374435424805
27,1350,-50.0,50.0,1.6252291202545166
28,1400,-50.0,50.0,1.6873304843902588
29,1450,-50.0,50.0,1.7455105781555176
30,1500,-50.0,50.0,1.806671142578125
31,1550,-50.0,50.0,1.8617384433746338
32,1600,-50.0,50.0,1.9161505699157715
33,1650,-50.0,50.0,1.9765419960021973
34,1700,-50.0,50.0,2.0401439666748047
35,1750,-50.0,50.0,2.096223831176758
36,1800,-50.0,50.0,2.153826951980591
37,1850,-50.0,50.0,2.2114956378936768
38,1900,-50.0,50.0,2.2721152305603027
39,1950,-50.0,50.0,2.3338232040405273
40,2000,-50.0,50.0,2.3888847827911377
41,2050,-50.0,50.0,2.4459762573242188
42,2100,-50.0,50.0,2.506058931350708
43,2150,-50.0,50.0,2.56510853767395
44,2200,-50.0,50.0,2.6268022060394287
45,2250,-50.0,50.0,2.6848957538604736
46,2300,-50.0,50.0,2.739500045776367
47,2350,-50.0,50.0,2.8005926609039307
48,2400,-50.0,50.0,2.8632283210754395
49,2450,-50.0,50.0,2.9228341579437256
50,2500,-50.0,50.0,2.9811527729034424
51,2550,-50.0,50.0,3.047379732131958
52,2600,-50.0,50.0,3.1064507961273193
53,2650,-50.0,50.0,3.1639621257781982
54,2700,-50.0,50.0,3.219623327255249
55,2750,-50.0,50.0,3.278346300125122
56,2800,-50.0,50.0,3.3316969871520996
57,2850,-50.0,50.0,3.390908718109131
58,2900,-50.0,50.0,3.4455997943878174
59,2950,-50.0,50.0,3.5040664672851562
60,3000,-50.0,50.0,3.562779188156128
61,3050,-50.0,50.0,3.6208109855651855
62,3100,-50.0,50.0,3.6766223907470703
63,3150,-50.0,50.0,3.735645294189453
64,3200,-50.0,50.0,3.7912826538085938
65,3250,-50.0,50.0,3.8519859313964844
66,3300,-50.0,50.0,3.910598039627075
67,3350,-50.0,50.0,3.9792091846466064
68,3400,-50.0,50.0,4.036384582519531
69,3450,-50.0,50.0,4.090945243835449
70,3500,-50.0,50.0,4.148571968078613
71,3550,-50.0,50.0,4.212786674499512
72,3600,-50.0,50.0,4.271379709243774
73,3650,-50.0,50.0,4.330264091491699
74,3700,-50.0,50.0,4.388347387313843
