step,critic_loss,q1_loss,q2_loss,actor_loss,q1_mean,q2_mean,log_pi_mean
50000,0.33186179399490356,0.12059023976325989,0.21127156913280487,-0.46995148062705994,0.09351957589387894,-0.06018771976232529,-2.5617895126342773
60000,0.05789823830127716,0.0288611501455307,0.02903708629310131,-6.27882194519043,6.124903678894043,6.129003524780273,-2.605510950088501
70000,0.50611412525177,0.2480911761522293,0.2580229640007019,-1.2277705669403076,1.1680364608764648,1.1281853914260864,-1.7540104389190674
80000,0.05576227605342865,0.026535052806138992,0.029227225109934807,0.9649320840835571,-0.9556738138198853,-0.932732105255127,-0.8168144822120667
90000,0.5723159313201904,0.2772442698478699,0.29507166147232056,3.291961431503296,-3.312711000442505,-3.280919075012207,1.4016125202178955
100000,0.2070387303829193,0.11661582440137863,0.09042290598154068,4.106272220611572,-4.137144088745117,-4.119986057281494,3.857004165649414
110000,0.2897857129573822,0.14825306832790375,0.14153264462947845,4.731155872344971,-4.686435699462891,-4.716585159301758,3.3655614852905273
120000,0.05652548372745514,0.03068874403834343,0.02583673968911171,4.119978904724121,-4.118234157562256,-4.139445781707764,2.6979856491088867
130000,0.09746435284614563,0.046376537531614304,0.05108781158924103,4.644653797149658,-4.63507604598999,-4.645336627960205,4.092426300048828
140000,0.4233125150203705,0.20692460238933563,0.21638791263103485,4.117774963378906,-4.078211307525635,-4.070986270904541,4.746257305145264
150000,0.2462378889322281,0.13568174839019775,0.11055614054203033,4.936176300048828,-4.924381256103516,-4.852287769317627,3.92663311958313
160000,3.809856414794922,1.9210494756698608,1.8888068199157715,4.640632629394531,-4.6631574630737305,-4.627185821533203,4.217736721038818
170000,0.6489818692207336,0.32562676072120667,0.323355108499527,4.240540981292725,-4.32711124420166,-4.323668956756592,4.706836700439453
180000,0.17299604415893555,0.09742571413516998,0.07557033002376556,3.8348398208618164,-3.8607635498046875,-3.815009832382202,3.587085723876953
190000,0.5243257880210876,0.2533027231693268,0.27102306485176086,3.0617165565490723,-3.021759510040283,-3.0114078521728516,3.940152883529663
200000,2.0713510513305664,1.0318019390106201,1.0395489931106567,3.963698387145996,-3.950202465057373,-3.957103967666626,4.517218112945557
