episode,step,episodic_return,episode_length,elapsed_sec
1,50,-8.511780067769516,50.0,0.04904341697692871
2,100,-7.745517687698459,50.0,0.09508728981018066
3,150,-12.074803309207725,50.0,0.14967799186706543
4,200,-4.810046666385305,50.0,0.19278526306152344
5,250,-5.587282865261073,50.0,0.2388291358947754
6,300,-7.739115999419996,50.0,0.28882837295532227
7,350,-15.459528435231727,50.0,0.33845043182373047
8,400,-12.0557342200467,50.0,0.3830835819244385
9,450,-10.939519761990166,50.0,0.4321401119232178
10,500,-10.692767137918914,50.0,0.4745321273803711
11,550,-15.273166953535135,50.0,0.5216078758239746
12,600,-11.1010268974211,50.0,0.5724058151245117
13,650,-10.020915650077043,50.0,0.615480899810791
14,700,-7.427258419437053,50.0,0.6593351364135742
15,750,-13.217774130931463,50.0,0.706732988357544
16,800,-7.317955552841553,50.0,0.7498025894165039
17,850,-7.8902467357634505,50.0,0.7958648204803467
18,900,-8.546237616562216,50.0,0.8404903411865234
19,950,-16.855176496770227,50.0,0.891132116317749
20,1000,-7.132003038537728,50.0,0.9421906471252441
21,1050,-6.200913230469983,50.0,0.9946486949920654
22,1100,-4.102740242798853,50.0,1.0388906002044678
23,1150,-20.642042488721117,50.0,1.0927367210388184
24,1200,-5.899481242009284,50.0,1.1469383239746094
25,1250,-8.044855152873955,50.0,1.2010931968688965
26,1300,-10.258276491143814,50.0,1.2494633197784424
27,1350,-6.468056514274875,50.0,1.304246425628662
28,1400,-12.229268003952745,50.0,1.3468480110168457
29,1450,-7.949598380945987,50.0,1.3924174308776855
30,1500,-6.787718521003893,50.0,1.443493127822876
31,1550,-7.1506871942605095,50.0,1.4910879135131836
32,1600,-8.673057211071573,50.0,1.5356559753417969
33,1650,-6.910886226728483,50.0,1.5792169570922852
34,1700,-10.37597861107272,50.0,1.6247918605804443
35,1750,-13.542172858310401,50.0,1.666865587234497
36,1800,-7.63827719652937,50.0,1.7104604244232178
37,1850,-10.041492535855271,50.0,1.753098487854004
38,1900,-7.708618371140245,50.0,1.7988741397857666
39,1950,-7.125200108519756,50.0,1.8414807319641113
40,2000,-14.531805390570339,50.0,1.8900587558746338
41,2050,-8.726350935590533,50.0,1.9321191310882568
