step,critic_loss,q1_loss,q2_loss,actor_loss,q1_mean,q2_mean,log_pi_mean
5000,0.34634965658187866,0.11023470014333725,0.23611494898796082,-0.4988465905189514,0.10148519277572632,-0.06464852392673492,-2.5436506271362305
5500,0.09632208943367004,0.04819409176707268,0.04812799394130707,-1.805220127105713,1.3421920537948608,1.3460932970046997,-2.7472941875457764
6000,0.10813000798225403,0.053800348192453384,0.05432966351509094,-2.4152488708496094,2.0034425258636475,1.992645263671875,-2.695648670196533
6500,0.29999077320098877,0.1494225114583969,0.15056826174259186,-2.8600172996520996,2.5097267627716064,2.5005931854248047,-2.720374345779419
7000,0.36464813351631165,0.18258066475391388,0.18206746876239777,-3.16359806060791,2.8828864097595215,2.9022135734558105,-2.6843743324279785
7500,0.4969792664051056,0.2464638650417328,0.2505154013633728,-3.346513271331787,3.1330738067626953,3.118701934814453,-2.6053428649902344
8000,0.2874786853790283,0.1430991291999817,0.14437954127788544,-3.4312314987182617,3.2247731685638428,3.213954448699951,-2.557399272918701
8500,0.3695567846298218,0.18030264973640442,0.18925411999225616,-3.3048806190490723,3.1257081031799316,3.124542236328125,-2.476776361465454
9000,0.2793213725090027,0.140103280544281,0.13921810686588287,-3.2470831871032715,3.137791156768799,3.124742269515991,-2.3933873176574707
9500,0.3091477155685425,0.14992207288742065,0.15922562777996063,-3.2215652465820312,3.091874837875366,3.1103854179382324,-2.3660809993743896
10000,0.1761815845966339,0.07720421254634857,0.09897737950086594,-2.9549219608306885,2.8633408546447754,2.8592567443847656,-1.8171859979629517
10500,0.4066142439842224,0.2013702690601349,0.20524398982524872,-2.8311405181884766,2.7480151653289795,2.7328953742980957,-1.3958818912506104
11000,0.42977797985076904,0.21144023537635803,0.218337744474411,-2.6708908081054688,2.571338176727295,2.5827090740203857,-1.4255861043930054
11500,0.2955663800239563,0.15378114581108093,0.14178521931171417,-2.4960451126098633,2.4369349479675293,2.4427340030670166,-1.355177402496338
12000,0.2671968340873718,0.12332481145858765,0.14387202262878418,-2.2871108055114746,2.235391855239868,2.2453725337982178,-0.8325715661048889
12500,0.2612301707267761,0.13452133536338806,0.12670882046222687,-2.3147244453430176,2.2279419898986816,2.2184596061706543,-0.8954319953918457
13000,0.20731166005134583,0.10848436504602432,0.0988273024559021,-1.9513120651245117,1.913649082183838,1.927130103111267,-0.3249059021472931
13500,0.19138601422309875,0.09984798729419708,0.09153801947832108,-1.9296693801879883,1.903691053390503,1.8792266845703125,-1.1060101985931396
14000,0.10403284430503845,0.0541924424469471,0.049840398132801056,-1.6592305898666382,1.6083900928497314,1.5810775756835938,-0.7761346101760864
14500,0.1715957224369049,0.08715078234672546,0.08444494009017944,-1.4041225910186768,1.421887755393982,1.3914927244186401,-0.0392301008105278
15000,0.32313406467437744,0.1616990864276886,0.16143497824668884,-1.0412803888320923,1.0220935344696045,0.994390606880188,-0.17199240624904633
15500,0.12121649086475372,0.05847631394863129,0.06274017691612244,-1.1392656564712524,1.1195908784866333,1.109735369682312,0.2064470648765564
16000,0.154445081949234,0.07736461609601974,0.07708045840263367,-0.9068616628646851,0.8492655158042908,0.8504552841186523,0.4445880055427551
16500,0.06819292902946472,0.03532882779836655,0.032864101231098175,-0.9169495105743408,0.9019541144371033,0.877840518951416,0.41918104887008667
17000,0.09471509605646133,0.05070827901363373,0.044006817042827606,-0.7284876108169556,0.7181248068809509,0.7146633267402649,0.9428063035011292
17500,0.1366351991891861,0.06782196462154388,0.06881323456764221,-0.5809355974197388,0.552535891532898,0.526030421257019,0.7837636470794678
18000,0.06542052328586578,0.03173520043492317,0.03368531912565231,-0.5296084880828857,0.5191397070884705,0.49370265007019043,0.8582273721694946
18500,0.1233873963356018,0.06812367588281631,0.055263716727495193,-0.4211464822292328,0.4230630099773407,0.38646480441093445,0.8966695666313171
19000,0.05780100077390671,0.028682740405201912,0.029118260368704796,-0.1255418360233307,0.16168314218521118,0.15396296977996826,3.5381195545196533
19500,0.15750595927238464,0.08175458014011383,0.07575137913227081,-0.2643173336982727,0.26417338848114014,0.25616341829299927,2.8379764556884766
20000,0.05251216143369675,0.023626312613487244,0.028885848820209503,-0.2996944487094879,0.3014574944972992,0.3147996664047241,1.0513678789138794
20500,0.05529367923736572,0.02733175829052925,0.02796192280948162,-0.07844258844852448,0.08099740743637085,0.058723755180835724,0.9891793727874756
21000,0.041783034801483154,0.02118910849094391,0.020593924447894096,0.09129563719034195,-0.11265937238931656,-0.0812651738524437,2.6461784839630127
21500,0.04426969587802887,0.02201005630195141,0.02225964143872261,0.0589180663228035,-0.05985703319311142,-0.06909888237714767,2.0242345333099365
22000,0.09307879209518433,0.042803213000297546,0.05027558282017708,0.1678762584924698,-0.13886865973472595,-0.14798247814178467,3.0062997341156006
