step,critic_loss,q1_loss,q2_loss,actor_loss,q1_mean,q2_mean,log_pi_mean
5000,0.49031656980514526,0.21347254514694214,0.2768440246582031,-0.4971887469291687,0.10308174788951874,-0.06538569182157516,-2.5400311946868896
5500,0.3601493835449219,0.17511169612407684,0.18503770232200623,-1.2170031070709229,0.7665517926216125,0.7841964960098267,-2.729316473007202
6000,0.3019781708717346,0.1314125955104828,0.17056559026241302,-1.448294758796692,1.067159652709961,1.0280864238739014,-2.687375545501709
6500,0.26948943734169006,0.1243002638220787,0.14518918097019196,-1.6432385444641113,1.2995274066925049,1.259709358215332,-2.708052158355713
7000,0.28807657957077026,0.14440520107746124,0.14367137849330902,-1.7733972072601318,1.5485612154006958,1.5412622690200806,-2.70286226272583
7500,0.2318781018257141,0.11654046177864075,0.11533764749765396,-1.4499552249908447,1.2675602436065674,1.297607660293579,-2.68928599357605
8000,0.5314462780952454,0.2625541687011719,0.2688921093940735,-1.5048036575317383,1.418745994567871,1.4341801404953003,-2.680846929550171
8500,0.29365187883377075,0.15681952238082886,0.1368323415517807,-1.302640676498413,1.1412607431411743,1.1852518320083618,-2.651815414428711
9000,0.7872433662414551,0.4051840305328369,0.38205936551094055,-1.2091751098632812,1.06995689868927,1.106542944908142,-2.6311535835266113
9500,0.5732522010803223,0.28712213039398193,0.2861301004886627,-1.1288639307022095,1.0515838861465454,1.0648303031921387,-2.52085280418396
10000,0.37538570165634155,0.18943805992603302,0.18594764173030853,-0.9889520406723022,0.8163617253303528,0.8486615419387817,-2.360656499862671
10500,0.24260397255420685,0.11010265350341797,0.13250131905078888,-0.33838799595832825,0.19164425134658813,0.1745067536830902,-2.1463985443115234
11000,0.45035603642463684,0.22063125669956207,0.22972477972507477,-0.8144330978393555,0.7650287747383118,0.6839870810508728,-2.1220297813415527
11500,0.27277708053588867,0.1416732221841812,0.13110387325286865,-0.09913994371891022,0.03363192081451416,-0.008156858384609222,-1.924424648284912
12000,2.260819911956787,1.1614973545074463,1.0993224382400513,0.3008064329624176,-0.30589812994003296,-0.25225576758384705,-1.6203045845031738
12500,0.3059855103492737,0.13903723657131195,0.16694827377796173,0.387427419424057,-0.4371674656867981,-0.42588552832603455,-1.468222737312317
13000,1.48753023147583,0.7275059819221497,0.7600241899490356,0.450895220041275,-0.4767085611820221,-0.5315957069396973,-0.5856375098228455
13500,2.658052921295166,1.3203904628753662,1.3376623392105103,0.5046349763870239,-0.5081217288970947,-0.4857022762298584,-0.21094352006912231
