episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.11349701881408691
2,100,-50.0,50.0,0.22115421295166016
3,150,-50.0,50.0,0.33551478385925293
4,200,-50.0,50.0,0.4328639507293701
5,250,-50.0,50.0,0.5102548599243164
6,300,-50.0,50.0,0.5975511074066162
7,350,-50.0,50.0,0.673959493637085
8,400,-50.0,50.0,0.7546415328979492
9,450,-50.0,50.0,0.8388495445251465
10,500,-50.0,50.0,0.9275259971618652
11,550,-50.0,50.0,1.0103023052215576
12,600,-50.0,50.0,1.0913772583007812
13,650,-50.0,50.0,1.178138017654419
14,700,-50.0,50.0,1.2857699394226074
15,750,-50.0,50.0,1.3751425743103027
16,800,-50.0,50.0,1.466576337814331
17,850,-50.0,50.0,1.5677177906036377
18,900,-50.0,50.0,1.6548113822937012
19,950,-50.0,50.0,1.7434492111206055
20,1000,-50.0,50.0,1.8411028385162354
21,1050,-50.0,50.0,1.9251022338867188
22,1100,-50.0,50.0,2.013251304626465
23,1150,-50.0,50.0,2.1096696853637695
24,1200,-50.0,50.0,2.204542636871338
25,1250,-50.0,50.0,2.2979345321655273
26,1300,-50.0,50.0,2.4117047786712646
27,1350,-50.0,50.0,2.527808427810669
28,1400,-50.0,50.0,2.631258249282837
29,1450,-50.0,50.0,2.745204210281372
30,1500,-50.0,50.0,2.8369345664978027
31,1550,-50.0,50.0,2.938873052597046
32,1600,-50.0,50.0,3.017300605773926
33,1650,-50.0,50.0,3.1103475093841553
34,1700,-50.0,50.0,3.2051002979278564
35,1750,-50.0,50.0,3.291078567504883
36,1800,-50.0,50.0,3.3840320110321045
37,1850,-50.0,50.0,3.470424175262451
38,1900,-50.0,50.0,3.5595760345458984
39,1950,-50.0,50.0,3.656233787536621
40,2000,-50.0,50.0,3.7501189708709717
41,2050,-50.0,50.0,3.8413240909576416
42,2100,-50.0,50.0,3.925135374069214
43,2150,-50.0,50.0,4.014228105545044
44,2200,-50.0,50.0,4.093302011489868
45,2250,-50.0,50.0,4.174156665802002
46,2300,-50.0,50.0,4.250380754470825
47,2350,-50.0,50.0,4.3397135734558105
48,2400,-50.0,50.0,4.4230570793151855
49,2450,-50.0,50.0,4.50722861289978
50,2500,-50.0,50.0,4.590104579925537
51,2550,-50.0,50.0,4.680332660675049
52,2600,-50.0,50.0,4.765973329544067
53,2650,-50.0,50.0,4.865093946456909
54,2700,-50.0,50.0,4.961360931396484
55,2750,-50.0,50.0,5.047219276428223
56,2800,-50.0,50.0,5.143308639526367
57,2850,-50.0,50.0,5.231572866439819
58,2900,-50.0,50.0,5.318753480911255
59,2950,-50.0,50.0,5.4071855545043945
60,3000,-50.0,50.0,5.499345779418945
61,3050,-50.0,50.0,5.591398000717163
62,3100,-50.0,50.0,5.68016242980957
63,3150,-50.0,50.0,5.767413854598999
64,3200,-50.0,50.0,5.868658065795898
65,3250,-50.0,50.0,5.962343215942383
66,3300,-50.0,50.0,6.078530788421631
67,3350,-50.0,50.0,6.193416118621826
68,3400,-50.0,50.0,6.275169134140015
69,3450,-50.0,50.0,6.36313533782959
70,3500,-50.0,50.0,6.450042724609375
71,3550,-50.0,50.0,6.538938760757446
72,3600,-50.0,50.0,6.630262851715088
73,3650,-50.0,50.0,6.7298736572265625
74,3700,-50.0,50.0,6.827601194381714
75,3750,-50.0,50.0,6.913034677505493
76,3800,-50.0,50.0,7.009873867034912
77,3850,-50.0,50.0,7.100498676300049
78,3900,-50.0,50.0,7.190402984619141
79,3950,-50.0,50.0,7.268305063247681
80,4000,-50.0,50.0,7.36733603477478
81,4050,-50.0,50.0,7.451959848403931
82,4100,-50.0,50.0,7.531092643737793
83,4150,-50.0,50.0,7.613913059234619
84,4200,-50.0,50.0,7.70524525642395
85,4250,-50.0,50.0,7.782150745391846
86,4300,-50.0,50.0,7.859677314758301
87,4350,-50.0,50.0,7.947309255599976
88,4400,-50.0,50.0,8.024488925933838
89,4450,-50.0,50.0,8.10674786567688
90,4500,-50.0,50.0,8.20406723022461
91,4550,-50.0,50.0,8.29163384437561
92,4600,-50.0,50.0,8.376702308654785
93,4650,-50.0,50.0,8.472360372543335
94,4700,-50.0,50.0,8.589405298233032
95,4750,-50.0,50.0,8.679590702056885
96,4800,-50.0,50.0,8.765946865081787
97,4850,-50.0,50.0,8.8586745262146
98,4900,-50.0,50.0,8.944422245025635
99,4950,-50.0,50.0,9.059481382369995
100,5000,-50.0,50.0,9.16917371749878
