step,critic_loss,q1_loss,q2_loss,actor_loss,q1_mean,q2_mean,log_pi_mean
5000,0.5035146474838257,0.23445197939872742,0.26906269788742065,-0.5032357573509216,0.0937095582485199,-0.058987513184547424,-2.567122459411621
5500,0.1788107454776764,0.08969338983297348,0.08911735564470291,-0.910221517086029,0.4765084683895111,0.4866386950016022,-2.724067211151123
6000,0.19292065501213074,0.09833108633756638,0.09458956867456436,-0.9778958559036255,0.6192095279693604,0.6209669709205627,-2.6603994369506836
6500,0.25648003816604614,0.1309766322374344,0.12550342082977295,-1.2343151569366455,0.9116098284721375,0.8853890895843506,-2.644340991973877
7000,0.6512377262115479,0.3224002718925476,0.32883748412132263,-1.2334749698638916,0.929152250289917,0.9450260400772095,-2.56575870513916
7500,0.4809052646160126,0.22133511304855347,0.2595701515674591,-1.3114264011383057,1.0138458013534546,0.9403824806213379,-2.599377155303955
8000,0.2835828959941864,0.1278681606054306,0.1557147353887558,-0.2284749448299408,0.06135965883731842,0.006314501166343689,-2.5088415145874023
8500,0.8753137588500977,0.4330293536186218,0.44228437542915344,-0.3561727702617645,0.18826094269752502,0.09611216187477112,-2.1777143478393555
9000,0.4686344861984253,0.22955170273780823,0.23908278346061707,-0.0015819519758224487,-0.06257760524749756,-0.02779977023601532,-2.3344228267669678
9500,0.27359479665756226,0.12255461513996124,0.1510401964187622,-0.15832358598709106,0.0748131051659584,0.0844101756811142,-2.0446152687072754
10000,1.1104686260223389,0.5425989031791687,0.5678697824478149,-0.3560677766799927,0.18511226773262024,0.1419718712568283,-2.088355541229248
10500,2.951517105102539,1.4768880605697632,1.4746290445327759,0.2558852434158325,-0.37052255868911743,-0.4258597493171692,-1.5987255573272705
11000,1.7686654329299927,0.8919033408164978,0.8767620921134949,0.7371744513511658,-0.92344731092453,-0.9271665811538696,-1.1161152124404907
11500,2.8348026275634766,1.4025546312332153,1.4322478771209717,-0.17551898956298828,0.19612112641334534,0.16526301205158234,-1.0876641273498535
12000,0.3868904113769531,0.2018667459487915,0.18502368032932281,0.5418422818183899,-0.645494818687439,-0.5888707637786865,-0.9360110759735107
12500,2.9002180099487305,1.4499465227127075,1.4502716064453125,0.9979554414749146,-1.0163748264312744,-1.0868353843688965,0.24620705842971802
13000,1.2668997049331665,0.6556264758110046,0.6112732291221619,1.3120731115341187,-1.3425356149673462,-1.3829108476638794,-0.30833277106285095
13500,2.7521181106567383,1.385426640510559,1.3666914701461792,0.6518297791481018,-0.6018221974372864,-0.6051384806632996,0.23337775468826294
14000,4.451565742492676,2.2878060340881348,2.163759708404541,0.609940767288208,-0.7943189144134521,-0.7876605987548828,1.3055260181427002
14500,1.1006107330322266,0.5126422047615051,0.5879685878753662,1.1834423542022705,-1.3068169355392456,-1.2983009815216064,1.532600998878479
15000,9.62220573425293,4.853285312652588,4.7689208984375,1.4991456270217896,-1.7828553915023804,-1.778228998184204,1.9961904287338257
15500,1.345294713973999,0.792558491230011,0.5527362823486328,0.5820168852806091,-0.6039061546325684,-0.558975338935852,3.8365330696105957
16000,1.4391309022903442,0.7283191680908203,0.7108117341995239,0.5394014716148376,-0.6820389032363892,-0.8034355044364929,5.568870544433594
16500,1.863182544708252,0.9321317672729492,0.9310507774353027,1.5176137685775757,-1.6849071979522705,-1.6773260831832886,1.4585561752319336
17000,4.642657279968262,2.338090658187866,2.3045666217803955,1.313164234161377,-1.3354671001434326,-1.373981237411499,0.5453066825866699
17500,1.6633849143981934,0.831337034702301,0.8320478796958923,0.41151732206344604,-0.48881205916404724,-0.4987832009792328,2.133390426635742
18000,2.1285362243652344,1.122618556022644,1.0059175491333008,1.3027671575546265,-1.4500722885131836,-1.5376691818237305,4.356204986572266
18500,5.380366325378418,2.7827413082122803,2.5976247787475586,0.5264203548431396,-0.6622783541679382,-0.6794314980506897,4.50440788269043
19000,1.1403954029083252,0.5739222764968872,0.5664731860160828,0.5826916694641113,-0.8932427167892456,-0.8348065614700317,4.466714382171631
19500,4.4425048828125,2.2524795532226562,2.1900250911712646,1.0556833744049072,-1.6986678838729858,-1.6270923614501953,4.6880717277526855
20000,1.5952481031417847,0.7907344698905945,0.8045136332511902,-0.21976536512374878,0.026645351201295853,0.09079347550868988,4.331601142883301
20500,4.280086517333984,2.2485978603363037,2.0314886569976807,-0.45177221298217773,0.005234807729721069,-0.08572956919670105,6.511918544769287
21000,2.7779223918914795,1.4513217210769653,1.3266006708145142,-0.897616982460022,0.447538286447525,0.45394307374954224,7.748165130615234
21500,4.331729888916016,2.093883514404297,2.237846612930298,-2.8726677894592285,2.167466163635254,2.2839128971099854,7.222210884094238
22000,10.470270156860352,5.358820915222168,5.111449241638184,-0.35998862981796265,-0.11596375703811646,-0.21553239226341248,5.772890567779541
22500,9.764639854431152,4.9792160987854,4.785423755645752,-1.3878464698791504,1.2146005630493164,1.2380136251449585,5.546961307525635
23000,9.164396286010742,4.546789169311523,4.617607116699219,-2.6897594928741455,1.7764394283294678,1.8332034349441528,6.5952935218811035
23500,5.306418418884277,2.4467570781707764,2.859661102294922,-6.365262031555176,5.1257643699646,4.988941192626953,7.057680606842041
24000,4.948213577270508,2.654820442199707,2.29339337348938,-3.042785167694092,2.9581668376922607,3.078566789627075,3.306725263595581
24500,8.444162368774414,4.480762481689453,3.96340012550354,-3.0821101665496826,2.7982897758483887,2.844064235687256,3.1551828384399414
25000,14.266839981079102,7.143276691436768,7.123562812805176,-7.068324089050293,5.8087615966796875,5.891046524047852,5.847220420837402
25500,30.741283416748047,15.614691734313965,15.126591682434082,-9.301177978515625,7.800004005432129,8.032447814941406,5.977388381958008
26000,7.2057952880859375,3.3859193325042725,3.819875955581665,-8.84707260131836,7.586785793304443,7.408135414123535,6.793724536895752
26500,29.477481842041016,16.693727493286133,12.783753395080566,-11.44498348236084,10.072999954223633,10.283764839172363,5.001626491546631
27000,108.52815246582031,50.337039947509766,58.19111633300781,-20.72222137451172,18.26371192932129,18.441883087158203,8.114184379577637
27500,70.95751190185547,37.403770446777344,33.553741455078125,-16.746103286743164,14.874520301818848,14.875223159790039,6.908396244049072
28000,180.8402862548828,95.62652587890625,85.21376037597656,-24.902420043945312,22.71192169189453,22.58320426940918,5.988513946533203
28500,105.72366333007812,53.24573516845703,52.477928161621094,-28.018503189086914,25.28318977355957,25.6578426361084,3.0411975383758545
29000,41.77256774902344,21.06572151184082,20.70684814453125,-28.648441314697266,26.82334327697754,26.67633819580078,5.5588788986206055
29500,95.33242797851562,52.24209213256836,43.090335845947266,-28.02267837524414,27.409360885620117,27.15607261657715,4.315731048583984
30000,107.4874038696289,56.03742599487305,51.44997787475586,-29.96820831298828,28.33112335205078,28.592540740966797,3.4877400398254395
30500,87.49132537841797,43.319541931152344,44.171783447265625,-29.423477172851562,27.296213150024414,27.299285888671875,4.510430335998535
31000,157.5372314453125,81.4104232788086,76.12681579589844,-33.43546676635742,31.865707397460938,31.88117218017578,5.526594638824463
31500,97.08233642578125,47.891578674316406,49.19076156616211,-41.57060623168945,39.059814453125,38.76901626586914,4.911313533782959
32000,261.1258544921875,135.0137939453125,126.112060546875,-42.18294143676758,39.581356048583984,39.38396072387695,5.482661724090576
32500,243.72735595703125,135.64462280273438,108.08273315429688,-47.708106994628906,45.18700408935547,45.199161529541016,5.1977338790893555
33000,633.23779296875,326.56695556640625,306.6708679199219,-46.838165283203125,45.44743347167969,46.130470275878906,3.8440427780151367
33500,209.46456909179688,104.90990447998047,104.5546646118164,-50.65118408203125,47.85834884643555,47.1027717590332,2.611337184906006
34000,630.2235717773438,322.0953369140625,308.12823486328125,-50.862491607666016,46.37399673461914,47.80476379394531,4.5546979904174805
34500,69.34455871582031,35.23162078857422,34.112937927246094,-58.37582778930664,55.074222564697266,54.396514892578125,4.457822799682617
35000,345.87225341796875,191.1754913330078,154.69676208496094,-65.34136962890625,61.238216400146484,61.67816162109375,4.644746780395508
35500,145.68988037109375,70.58103942871094,75.10884094238281,-50.193214416503906,49.184364318847656,49.06257247924805,4.452174663543701
36000,1994.805419921875,1106.9105224609375,887.8949584960938,-78.98933410644531,75.0833740234375,75.4225082397461,4.110284805297852
36500,1598.159912109375,721.5575561523438,876.602294921875,-74.38058471679688,67.4774398803711,65.84862518310547,4.502159118652344
37000,266.78472900390625,136.78060913085938,130.00411987304688,-54.568748474121094,52.90419387817383,52.581336975097656,4.356827735900879
37500,771.0648803710938,383.77764892578125,387.2872314453125,-64.4966812133789,61.893314361572266,61.8971061706543,3.887378454208374
38000,24353.115234375,11851.7607421875,12501.3544921875,-90.42729187011719,88.12493896484375,88.73229217529297,2.981900215148926
38500,774.8837890625,453.65380859375,321.22998046875,-85.85985565185547,80.35928344726562,80.7254409790039,4.7681145668029785
39000,2489.280029296875,1133.4449462890625,1355.8350830078125,-87.20246887207031,83.8153076171875,83.59184265136719,4.169014930725098
39500,219.88548278808594,120.47637939453125,99.40910339355469,-82.7778091430664,75.42830657958984,75.19266510009766,7.629825115203857
40000,848.741455078125,430.44921875,418.292236328125,-92.21500396728516,88.10054016113281,89.43342590332031,4.412546157836914
40500,2581.54541015625,1557.568115234375,1023.9771728515625,-113.17811584472656,108.77116394042969,111.08863067626953,3.221566677093506
41000,2969.4208984375,1496.1328125,1473.2879638671875,-110.14494323730469,101.16265869140625,99.67583465576172,3.7689208984375
41500,525.504150390625,244.0395050048828,281.4646301269531,-78.58024597167969,74.46066284179688,74.59382629394531,3.410834312438965
42000,146450.796875,72859.1171875,73591.6796875,-114.58392333984375,113.47269439697266,112.24021911621094,4.6396636962890625
42500,181.41928100585938,108.69476318359375,72.7245101928711,-68.64698028564453,64.30999755859375,65.99966430664062,4.191898822784424
43000,1313.457763671875,739.0018310546875,574.4559326171875,-83.29273986816406,83.98605346679688,86.07804870605469,2.5312585830688477
43500,36738.5859375,18280.23828125,18458.345703125,-89.69263458251953,90.17904663085938,89.77135467529297,3.165499448776245
44000,1732.1953125,755.361083984375,976.834228515625,-85.3183364868164,80.7770004272461,79.75020599365234,3.1120409965515137
44500,1046.84912109375,624.1751708984375,422.6739807128906,-67.25780487060547,67.6977310180664,67.31985473632812,2.46005916595459
45000,853.2692260742188,432.7728271484375,420.49639892578125,-89.12348937988281,82.96331024169922,82.18540954589844,6.574481964111328
45500,446.8960266113281,291.369140625,155.52688598632812,-80.86198425292969,73.73641967773438,73.905029296875,5.1214985847473145
46000,2978.0107421875,1576.9505615234375,1401.060302734375,-89.47491455078125,86.46475982666016,87.64181518554688,3.658083438873291
46500,4108.921875,2223.66455078125,1885.257080078125,-131.10873413085938,127.16961669921875,125.75790405273438,4.795846939086914
47000,647.4833374023438,387.13543701171875,260.347900390625,-86.85831451416016,87.60604095458984,88.13127899169922,2.729315996170044
47500,1839.6129150390625,1039.148193359375,800.4647216796875,-121.59417724609375,113.11296081542969,117.61746978759766,3.2706968784332275
48000,3905.803955078125,1943.886962890625,1961.9169921875,-139.7764434814453,131.2115020751953,133.7130584716797,4.337800025939941
48500,3899.04296875,1861.9986572265625,2037.04443359375,-141.16490173339844,134.9351806640625,134.47805786132812,2.8790640830993652
49000,2797.96337890625,1421.778564453125,1376.1849365234375,-99.16859436035156,95.21397399902344,95.8182144165039,3.508481502532959
49500,151165.21875,76822.1015625,74343.1171875,-155.19488525390625,144.4884796142578,143.70677185058594,3.9950544834136963
50000,2014.8507080078125,1009.7822265625,1005.0684814453125,-152.19667053222656,142.58755493164062,142.97059631347656,4.7040934562683105
50500,882.7783203125,469.75433349609375,413.02398681640625,-129.18284606933594,119.59969329833984,120.41866302490234,3.961350917816162
51000,6944.64892578125,3461.48876953125,3483.16015625,-217.9850616455078,209.81834411621094,207.68673706054688,3.967015266418457
51500,2856.873779296875,1438.2662353515625,1418.6075439453125,-174.17990112304688,160.60476684570312,161.24517822265625,4.105640888214111
52000,3828.529052734375,1836.1776123046875,1992.3514404296875,-216.37496948242188,200.34661865234375,198.46986389160156,3.323910713195801
52500,3542.783203125,1843.30322265625,1699.4798583984375,-205.080078125,189.43846130371094,188.649169921875,4.4934492111206055
53000,2599.414306640625,1349.6536865234375,1249.7606201171875,-244.1820526123047,231.9525146484375,227.58859252929688,4.443896293640137
53500,5357.53125,2853.61328125,2503.917724609375,-190.6446075439453,178.598388671875,177.9756622314453,3.894493579864502
54000,6866.919921875,3470.802490234375,3396.11767578125,-201.12994384765625,194.87939453125,193.40673828125,2.9987218379974365
54500,35498.62890625,18619.927734375,16878.701171875,-201.59463500976562,195.60357666015625,195.80990600585938,3.227659225463867
55000,2399.10400390625,1239.1070556640625,1159.996826171875,-254.08132934570312,239.49993896484375,238.6921844482422,5.067005157470703
55500,5718.8291015625,2787.8125,2931.0166015625,-216.26002502441406,200.23936462402344,198.59005737304688,4.347464561462402
56000,7046.27978515625,3498.14892578125,3548.130859375,-249.22488403320312,238.90414428710938,241.3705596923828,5.095361709594727
56500,5797.4775390625,2783.046875,3014.430419921875,-205.9077606201172,202.569580078125,201.7845458984375,4.203041076660156
57000,4386.0537109375,2308.12255859375,2077.93115234375,-234.87648010253906,224.27333068847656,221.85752868652344,3.3928921222686768
57500,21735.85546875,11430.3837890625,10305.470703125,-230.1514129638672,226.5037841796875,226.1569366455078,3.907881259918213
58000,4238.6904296875,2324.471923828125,1914.2183837890625,-179.93569946289062,175.87203979492188,176.67669677734375,4.012234687805176
58500,27336.05859375,14290.1806640625,13045.87890625,-203.60952758789062,193.32986450195312,192.2384033203125,2.8536221981048584
59000,1935.1502685546875,1033.0126953125,902.1375732421875,-166.89480590820312,161.97003173828125,162.1741485595703,2.982461452484131
59500,57048.2421875,28259.443359375,28788.80078125,-240.18426513671875,219.7674102783203,217.72898864746094,4.439182281494141
60000,4723.08642578125,2447.85205078125,2275.234375,-205.34239196777344,195.94888305664062,196.3751983642578,3.5468759536743164
60500,1515.8572998046875,782.264892578125,733.5924072265625,-177.70298767089844,166.87615966796875,167.58184814453125,3.921239137649536
61000,65660.40625,31282.61328125,34377.7890625,-184.4041290283203,179.55316162109375,175.79266357421875,3.561702251434326
61500,2359.787841796875,1186.26708984375,1173.520751953125,-227.30650329589844,206.2938690185547,200.865234375,3.8698205947875977
62000,2445.2197265625,1254.09375,1191.1259765625,-153.69435119628906,149.38722229003906,150.93650817871094,2.554157257080078
62500,1980.14501953125,1080.3863525390625,899.7586059570312,-197.6702423095703,189.35601806640625,189.92166137695312,4.588899612426758
63000,4236.39990234375,2151.69091796875,2084.708984375,-154.73141479492188,139.81634521484375,140.97825622558594,3.755620241165161
63500,14965.248046875,8279.375,6685.87255859375,-188.61550903320312,180.11480712890625,183.92079162597656,3.7150673866271973
64000,2267.081787109375,1178.9686279296875,1088.1131591796875,-192.81878662109375,187.14002990722656,185.63719177246094,4.311215400695801
64500,11199.458984375,5923.66357421875,5275.7958984375,-239.3303680419922,221.2610626220703,217.62213134765625,3.925588607788086
65000,3811.68359375,2002.24169921875,1809.44189453125,-192.0642852783203,179.26724243164062,178.59442138671875,4.251325607299805
65500,24266.654296875,12777.0771484375,11489.5771484375,-244.95240783691406,230.40228271484375,228.82179260253906,4.716469764709473
66000,96255.8515625,50234.91015625,46020.94140625,-167.6116485595703,163.8137969970703,170.21829223632812,2.6678104400634766
66500,5112.5517578125,2621.040283203125,2491.511474609375,-217.6522216796875,216.09524536132812,212.76083374023438,4.559800624847412
67000,8439.3125,3970.41552734375,4468.896484375,-210.95162963867188,204.18856811523438,203.56370544433594,4.238765716552734
67500,6674.23193359375,3210.73828125,3463.49365234375,-186.68553161621094,170.32421875,175.96786499023438,4.387779235839844
