episode,step,episodic_return,episode_length,elapsed_sec
376,18800,-50.0,50.0,439.1810631752014
377,18850,-50.0,50.0,440.70349502563477
378,18900,-50.0,50.0,442.1542589664459
379,18950,-50.0,50.0,443.72311639785767
380,19000,-50.0,50.0,445.0533320903778
381,19050,-50.0,50.0,446.3777222633362
382,19100,-50.0,50.0,447.8109772205353
383,19150,-50.0,50.0,449.14595079421997
384,19200,-50.0,50.0,450.49973225593567
385,19250,-50.0,50.0,451.88986229896545
386,19300,-50.0,50.0,453.1568338871002
387,19350,-50.0,50.0,454.4700803756714
388,19400,-50.0,50.0,455.8813798427582
389,19450,-50.0,50.0,457.2323670387268
390,19500,-50.0,50.0,458.72500801086426
391,19550,-50.0,50.0,460.12675619125366
392,19600,-50.0,50.0,461.48465871810913
393,19650,-50.0,50.0,462.9430818557739
394,19700,-50.0,50.0,464.4048910140991
395,19750,-50.0,50.0,465.73270058631897
396,19800,-50.0,50.0,467.10479378700256
397,19850,-50.0,50.0,468.5117623806
398,19900,-50.0,50.0,469.85840797424316
399,19950,-50.0,50.0,471.21375012397766
400,20000,-50.0,50.0,472.79176807403564
401,20050,-50.0,50.0,475.5876364707947
402,20100,-50.0,50.0,477.0659878253937
403,20150,-50.0,50.0,478.4097263813019
404,20200,-50.0,50.0,479.80607509613037
405,20250,-50.0,50.0,481.21045184135437
406,20300,-50.0,50.0,482.5247857570648
407,20350,-50.0,50.0,483.92609572410583
408,20400,-50.0,50.0,485.274587392807
409,20450,-50.0,50.0,486.5143210887909
410,20500,-50.0,50.0,487.8513889312744
411,20550,-50.0,50.0,489.2166244983673
412,20600,-50.0,50.0,490.4759678840637
413,20650,-50.0,50.0,491.94111132621765
414,20700,-50.0,50.0,493.2398409843445
415,20750,-50.0,50.0,494.55844140052795
416,20800,-50.0,50.0,495.9074685573578
417,20850,-50.0,50.0,497.6149251461029
418,20900,-50.0,50.0,499.2078437805176
419,20950,-50.0,50.0,500.64668250083923
420,21000,-50.0,50.0,502.0667004585266
421,21050,-50.0,50.0,503.37590765953064
422,21100,-50.0,50.0,504.724036693573
423,21150,-50.0,50.0,506.00642013549805
424,21200,-50.0,50.0,507.15773820877075
425,21250,-50.0,50.0,508.5255854129791
426,21300,-50.0,50.0,509.80681705474854
427,21350,-50.0,50.0,510.9929497241974
428,21400,-50.0,50.0,512.3285436630249
429,21450,-50.0,50.0,513.6363890171051
430,21500,-50.0,50.0,514.8453552722931
431,21550,-50.0,50.0,516.1784269809723
432,21600,-50.0,50.0,517.4797048568726
433,21650,-50.0,50.0,518.8238546848297
434,21700,-50.0,50.0,520.2021822929382
435,21750,-50.0,50.0,521.543527841568
436,21800,-50.0,50.0,522.7877902984619
437,21850,-50.0,50.0,524.1340668201447
438,21900,-50.0,50.0,525.5939421653748
439,21950,-50.0,50.0,526.9679157733917
440,22000,-50.0,50.0,528.3142461776733
441,22050,-50.0,50.0,529.7911515235901
442,22100,-50.0,50.0,531.2473077774048
443,22150,-50.0,50.0,532.5509278774261
444,22200,-50.0,50.0,533.8552317619324
445,22250,-50.0,50.0,535.0355975627899
446,22300,-50.0,50.0,536.287534236908
447,22350,-50.0,50.0,537.5810241699219
448,22400,-50.0,50.0,538.779942035675
449,22450,-50.0,50.0,539.9954950809479
450,22500,-50.0,50.0,541.2799341678619
451,22550,-50.0,50.0,542.4917936325073
452,22600,-50.0,50.0,543.773939371109
453,22650,-50.0,50.0,545.1032712459564
454,22700,-50.0,50.0,546.3374409675598
455,22750,-50.0,50.0,547.5818390846252
456,22800,-50.0,50.0,548.8587281703949
457,22850,-50.0,50.0,550.0841147899628
458,22900,-50.0,50.0,551.3595850467682
459,22950,-50.0,50.0,552.6629595756531
460,23000,-50.0,50.0,553.9255294799805
461,23050,-50.0,50.0,555.2803485393524
462,23100,-50.0,50.0,556.9055688381195
463,23150,-50.0,50.0,558.3457696437836
464,23200,-50.0,50.0,559.7807190418243
465,23250,-50.0,50.0,561.2141602039337
466,23300,-50.0,50.0,562.8472094535828
467,23350,-50.0,50.0,564.4132142066956
468,23400,-50.0,50.0,565.7613248825073
469,23450,-50.0,50.0,566.9930202960968
470,23500,-50.0,50.0,568.3248043060303
471,23550,-50.0,50.0,569.7489686012268
472,23600,-50.0,50.0,571.027410030365
473,23650,-50.0,50.0,572.2295191287994
474,23700,-50.0,50.0,573.5088336467743
475,23750,-50.0,50.0,574.7732222080231
476,23800,-50.0,50.0,576.0352122783661
477,23850,-50.0,50.0,577.3218224048615
478,23900,-50.0,50.0,578.5664498806
479,23950,-50.0,50.0,579.7887985706329
480,24000,-50.0,50.0,581.110110282898
481,24050,-50.0,50.0,582.4573447704315
482,24100,-50.0,50.0,583.6314647197723
483,24150,-50.0,50.0,584.9285318851471
484,24200,-50.0,50.0,586.1640694141388
485,24250,-50.0,50.0,587.4790499210358
486,24300,-50.0,50.0,588.8130304813385
487,24350,-50.0,50.0,590.0744717121124
488,24400,-50.0,50.0,591.2705104351044
489,24450,-50.0,50.0,592.6053786277771
490,24500,-50.0,50.0,594.0058379173279
491,24550,-50.0,50.0,595.2418022155762
492,24600,-50.0,50.0,596.4789500236511
493,24650,-50.0,50.0,597.7900857925415
494,24700,-50.0,50.0,599.1230018138885
495,24750,-50.0,50.0,600.3807857036591
496,24800,-50.0,50.0,601.7143938541412
497,24850,-50.0,50.0,602.934385061264
498,24900,-50.0,50.0,604.2871007919312
499,24950,-50.0,50.0,605.6883351802826
500,25000,-50.0,50.0,606.9307453632355
501,25050,-50.0,50.0,609.4307913780212
502,25100,-50.0,50.0,610.7077083587646
503,25150,-50.0,50.0,612.0758175849915
504,25200,-50.0,50.0,613.360672712326
505,25250,-50.0,50.0,614.5274140834808
506,25300,-50.0,50.0,615.810436964035
507,25350,-50.0,50.0,617.2573759555817
508,25400,-50.0,50.0,618.498025894165
509,25450,-50.0,50.0,619.7351484298706
510,25500,-50.0,50.0,621.016049861908
511,25550,-50.0,50.0,622.283013343811
512,25600,-50.0,50.0,623.5580852031708
513,25650,-50.0,50.0,624.8696985244751
514,25700,-50.0,50.0,626.0838541984558
515,25750,-50.0,50.0,627.2844679355621
516,25800,-50.0,50.0,628.6415967941284
517,25850,-50.0,50.0,630.0139148235321
518,25900,-50.0,50.0,631.2701332569122
519,25950,-50.0,50.0,632.6226301193237
520,26000,-50.0,50.0,633.9009916782379
521,26050,-50.0,50.0,635.2321360111237
522,26100,-50.0,50.0,636.5363342761993
523,26150,-50.0,50.0,637.7755765914917
524,26200,-50.0,50.0,638.9108786582947
525,26250,-50.0,50.0,640.2556884288788
526,26300,-50.0,50.0,641.609001159668
527,26350,-50.0,50.0,642.7810320854187
528,26400,-50.0,50.0,644.0808012485504
529,26450,-50.0,50.0,645.3373920917511
530,26500,-50.0,50.0,646.6536209583282
531,26550,-50.0,50.0,647.9629354476929
532,26600,-50.0,50.0,649.3113663196564
533,26650,-50.0,50.0,650.4970850944519
534,26700,-50.0,50.0,651.9050767421722
535,26750,-50.0,50.0,653.4129722118378
536,26800,-50.0,50.0,654.5903639793396
537,26850,-50.0,50.0,655.7617816925049
538,26900,-50.0,50.0,657.0483264923096
539,26950,-50.0,50.0,658.3192114830017
540,27000,-50.0,50.0,659.5925629138947
541,27050,-50.0,50.0,660.880889415741
542,27100,-50.0,50.0,662.1132850646973
543,27150,-50.0,50.0,663.2914800643921
544,27200,-50.0,50.0,664.6955351829529
545,27250,-50.0,50.0,665.9162318706512
546,27300,-50.0,50.0,667.1179385185242
547,27350,-50.0,50.0,668.4098269939423
548,27400,-50.0,50.0,669.6210744380951
549,27450,-50.0,50.0,670.9056115150452
550,27500,-50.0,50.0,672.2173709869385
551,27550,-50.0,50.0,673.353184223175
552,27600,-50.0,50.0,674.56609416008
553,27650,-50.0,50.0,675.9634261131287
554,27700,-50.0,50.0,677.2190926074982
555,27750,-50.0,50.0,678.3783233165741
556,27800,-50.0,50.0,679.716415643692
557,27850,-50.0,50.0,680.9665846824646
558,27900,-50.0,50.0,682.2253272533417
559,27950,-50.0,50.0,683.563113451004
560,28000,-50.0,50.0,684.7725474834442
561,28050,-50.0,50.0,685.936511516571
562,28100,-50.0,50.0,687.2374792098999
563,28150,-50.0,50.0,688.6181495189667
564,28200,-50.0,50.0,689.7460744380951
565,28250,-50.0,50.0,691.0283145904541
566,28300,-50.0,50.0,692.2957906723022
567,28350,-50.0,50.0,693.501989364624
568,28400,-50.0,50.0,694.8495757579803
569,28450,-50.0,50.0,696.1510412693024
570,28500,-50.0,50.0,697.2813432216644
571,28550,-50.0,50.0,698.4968383312225
572,28600,-50.0,50.0,699.9206647872925
573,28650,-50.0,50.0,701.1746017932892
574,28700,-50.0,50.0,702.3617730140686
575,28750,-50.0,50.0,703.6243481636047
576,28800,-50.0,50.0,704.7955529689789
577,28850,-50.0,50.0,706.2124378681183
578,28900,-50.0,50.0,707.5745251178741
579,28950,-50.0,50.0,708.7359075546265
580,29000,-50.0,50.0,709.9697368144989
581,29050,-50.0,50.0,711.3036804199219
582,29100,-50.0,50.0,712.6392910480499
583,29150,-50.0,50.0,713.7946546077728
584,29200,-50.0,50.0,715.0831844806671
585,29250,-50.0,50.0,716.3105540275574
586,29300,0.0,50.0,717.6033153533936
587,29350,-50.0,50.0,718.9484939575195
588,29400,-50.0,50.0,720.2267603874207
589,29450,-50.0,50.0,721.4079525470734
590,29500,-50.0,50.0,722.6840944290161
591,29550,-50.0,50.0,724.0578923225403
592,29600,-50.0,50.0,725.2951986789703
593,29650,-50.0,50.0,726.5865411758423
594,29700,-50.0,50.0,727.7814679145813
595,29750,-50.0,50.0,729.0792851448059
596,29800,-50.0,50.0,730.4495525360107
597,29850,-50.0,50.0,731.6421620845795
598,29900,-50.0,50.0,732.8744306564331
599,29950,-50.0,50.0,734.1742060184479
600,30000,-50.0,50.0,735.4906442165375
601,30050,-50.0,50.0,738.0463147163391
602,30100,-50.0,50.0,739.1835305690765
603,30150,-50.0,50.0,740.4561734199524
604,30200,-50.0,50.0,741.8634080886841
605,30250,-50.0,50.0,743.0611953735352
606,30300,-50.0,50.0,744.244131565094
607,30350,-50.0,50.0,745.5528092384338
608,30400,-50.0,50.0,746.81684923172
609,30450,-50.0,50.0,748.0521941184998
610,30500,-50.0,50.0,749.370176076889
611,30550,-50.0,50.0,750.5499439239502
