episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.11779451370239258
2,100,-50.0,50.0,0.22606801986694336
3,150,-50.0,50.0,0.31037020683288574
4,200,-50.0,50.0,0.3931884765625
5,250,-50.0,50.0,0.4939110279083252
6,300,-50.0,50.0,0.5918867588043213
7,350,-50.0,50.0,0.6967871189117432
8,400,-50.0,50.0,0.7841711044311523
9,450,-50.0,50.0,0.887310266494751
10,500,-50.0,50.0,0.9781465530395508
11,550,-50.0,50.0,1.0649375915527344
12,600,-50.0,50.0,1.1502149105072021
13,650,-50.0,50.0,1.2399439811706543
14,700,-50.0,50.0,1.3256726264953613
15,750,-50.0,50.0,1.4252333641052246
16,800,-50.0,50.0,1.5335822105407715
17,850,-50.0,50.0,1.637331247329712
18,900,-50.0,50.0,1.7213332653045654
19,950,-50.0,50.0,1.8085205554962158
20,1000,-50.0,50.0,1.8963074684143066
21,1050,-50.0,50.0,1.9865319728851318
22,1100,-50.0,50.0,2.067215919494629
23,1150,-50.0,50.0,2.15187668800354
24,1200,-50.0,50.0,2.2388675212860107
25,1250,-50.0,50.0,2.323133945465088
26,1300,-50.0,50.0,2.409761428833008
27,1350,-50.0,50.0,2.5020604133605957
28,1400,-50.0,50.0,2.58723521232605
29,1450,-50.0,50.0,2.6725010871887207
30,1500,-50.0,50.0,2.766263723373413
31,1550,-50.0,50.0,2.8546221256256104
32,1600,-50.0,50.0,2.939793586730957
33,1650,-50.0,50.0,3.032479763031006
34,1700,-50.0,50.0,3.119446277618408
35,1750,-50.0,50.0,3.204261541366577
36,1800,-50.0,50.0,3.281521797180176
37,1850,-50.0,50.0,3.3662729263305664
38,1900,-50.0,50.0,3.457465410232544
39,1950,-50.0,50.0,3.5412747859954834
40,2000,-50.0,50.0,3.6229934692382812
41,2050,-50.0,50.0,3.702824354171753
42,2100,-50.0,50.0,3.7898480892181396
43,2150,-50.0,50.0,3.8729453086853027
44,2200,-50.0,50.0,3.9546396732330322
45,2250,-50.0,50.0,4.043975830078125
46,2300,-50.0,50.0,4.139167308807373
47,2350,-50.0,50.0,4.249188661575317
48,2400,-50.0,50.0,4.350138902664185
49,2450,-50.0,50.0,4.453526735305786
50,2500,-50.0,50.0,4.543800115585327
51,2550,-50.0,50.0,4.630307912826538
52,2600,-50.0,50.0,4.729612588882446
53,2650,-50.0,50.0,4.826487302780151
54,2700,-50.0,50.0,4.915374755859375
55,2750,-50.0,50.0,5.008206605911255
56,2800,-50.0,50.0,5.097957372665405
57,2850,-50.0,50.0,5.195564031600952
58,2900,-50.0,50.0,5.281327724456787
59,2950,-50.0,50.0,5.379499435424805
60,3000,-50.0,50.0,5.473891496658325
61,3050,-50.0,50.0,5.566307544708252
62,3100,-50.0,50.0,5.666176795959473
63,3150,-50.0,50.0,5.745163440704346
64,3200,-50.0,50.0,5.839926481246948
65,3250,-50.0,50.0,5.9527153968811035
66,3300,-50.0,50.0,6.052551507949829
67,3350,-50.0,50.0,6.159834623336792
68,3400,-50.0,50.0,6.243291616439819
69,3450,-50.0,50.0,6.3285229206085205
70,3500,-50.0,50.0,6.41933012008667
71,3550,-50.0,50.0,6.516350984573364
72,3600,-50.0,50.0,6.61149525642395
73,3650,-50.0,50.0,6.701696872711182
74,3700,-50.0,50.0,6.794097423553467
75,3750,-50.0,50.0,6.8769755363464355
76,3800,-50.0,50.0,6.965432405471802
77,3850,-50.0,50.0,7.055394172668457
78,3900,-50.0,50.0,7.158489227294922
79,3950,-50.0,50.0,7.237743377685547
80,4000,-50.0,50.0,7.314491033554077
81,4050,-50.0,50.0,7.408614635467529
82,4100,-50.0,50.0,7.4939374923706055
83,4150,-50.0,50.0,7.582708120346069
84,4200,-50.0,50.0,7.686671018600464
85,4250,-50.0,50.0,7.778544902801514
86,4300,-50.0,50.0,7.866307258605957
87,4350,-50.0,50.0,7.976595640182495
88,4400,-50.0,50.0,8.06169867515564
89,4450,-50.0,50.0,8.145259141921997
90,4500,-50.0,50.0,8.250247955322266
91,4550,-50.0,50.0,8.339908361434937
92,4600,-50.0,50.0,8.43228554725647
93,4650,-50.0,50.0,8.520477771759033
94,4700,-50.0,50.0,8.623909950256348
95,4750,-50.0,50.0,8.715285301208496
96,4800,-50.0,50.0,8.802615404129028
97,4850,-50.0,50.0,8.900692462921143
98,4900,-50.0,50.0,8.99931025505066
99,4950,-50.0,50.0,9.084893465042114
100,5000,-50.0,50.0,9.196792840957642
