episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.05668282508850098
2,100,-50.0,50.0,0.11417770385742188
3,150,-50.0,50.0,0.18833208084106445
4,200,-50.0,50.0,0.25388526916503906
5,250,-50.0,50.0,0.31233882904052734
6,300,-50.0,50.0,0.3630211353302002
7,350,-50.0,50.0,0.41071319580078125
8,400,-50.0,50.0,0.4563610553741455
9,450,-50.0,50.0,0.5036611557006836
10,500,0.0,50.0,0.5507197380065918
11,550,-50.0,50.0,0.6006238460540771
12,600,-50.0,50.0,0.6487307548522949
13,650,-50.0,50.0,0.6986489295959473
14,700,-50.0,50.0,0.75089430809021
15,750,-50.0,50.0,0.7972190380096436
16,800,-50.0,50.0,0.8463029861450195
17,850,-50.0,50.0,0.897097110748291
18,900,-50.0,50.0,0.9457049369812012
19,950,-50.0,50.0,0.9964609146118164
20,1000,-50.0,50.0,1.0455279350280762
21,1050,-50.0,50.0,1.0951006412506104
22,1100,-50.0,50.0,1.142157793045044
23,1150,-50.0,50.0,1.1916782855987549
24,1200,-50.0,50.0,1.2398457527160645
25,1250,-50.0,50.0,1.288496732711792
26,1300,-50.0,50.0,1.338409662246704
27,1350,-50.0,50.0,1.3848016262054443
28,1400,-50.0,50.0,1.4359791278839111
29,1450,-50.0,50.0,1.4856483936309814
30,1500,-50.0,50.0,1.534837245941162
31,1550,-50.0,50.0,1.5824575424194336
32,1600,-50.0,50.0,1.630140781402588
33,1650,-50.0,50.0,1.6797962188720703
34,1700,-50.0,50.0,1.728543758392334
35,1750,-50.0,50.0,1.776212215423584
36,1800,-50.0,50.0,1.8236591815948486
37,1850,-50.0,50.0,1.8722789287567139
38,1900,0.0,50.0,1.9209558963775635
39,1950,-50.0,50.0,1.9723293781280518
40,2000,-50.0,50.0,2.019987106323242
41,2050,-50.0,50.0,2.0696473121643066
42,2100,-50.0,50.0,2.1198384761810303
43,2150,-50.0,50.0,2.173017978668213
44,2200,-50.0,50.0,2.2232236862182617
45,2250,-50.0,50.0,2.269340991973877
46,2300,-50.0,50.0,2.3179521560668945
47,2350,-50.0,50.0,2.3719894886016846
48,2400,-50.0,50.0,2.4218668937683105
49,2450,-50.0,50.0,2.4720492362976074
50,2500,-50.0,50.0,2.523263454437256
51,2550,-50.0,50.0,2.5729167461395264
52,2600,-50.0,50.0,2.6218678951263428
53,2650,-50.0,50.0,2.670018196105957
54,2700,-50.0,50.0,2.7181849479675293
55,2750,-50.0,50.0,2.768465995788574
56,2800,-50.0,50.0,2.8140947818756104
57,2850,-50.0,50.0,2.86177134513855
58,2900,-50.0,50.0,2.908083200454712
59,2950,-50.0,50.0,2.956737518310547
60,3000,-50.0,50.0,3.0059337615966797
61,3050,-50.0,50.0,3.05316162109375
