step,critic_loss,q1_loss,q2_loss,actor_loss,q1_mean,q2_mean,log_pi_mean
10000,0.4665412902832031,0.19819040596485138,0.26835086941719055,-0.4983290135860443,0.10226976871490479,-0.0661245733499527,-2.54402494430542
10500,0.3662876784801483,0.178709015250206,0.18757866322994232,-1.2942954301834106,0.8397808074951172,0.8220245838165283,-2.729860544204712
11000,0.2984771430492401,0.12711936235427856,0.17135778069496155,-1.421189546585083,1.128963589668274,1.1443190574645996,-2.6927642822265625
11500,0.17816904187202454,0.08180107176303864,0.0963679701089859,-1.6813981533050537,1.381590723991394,1.3804905414581299,-2.7221131324768066
12000,0.2383834719657898,0.1179574579000473,0.12042601406574249,-1.7301554679870605,1.3987065553665161,1.387136697769165,-2.723639726638794
12500,0.5470349788665771,0.26775211095809937,0.27928289771080017,-1.6858006715774536,1.4972476959228516,1.5027259588241577,-2.68695330619812
13000,0.4045230746269226,0.20892852544784546,0.19559454917907715,-1.1916288137435913,0.9399515390396118,0.9292339086532593,-2.681795120239258
13500,0.3363491892814636,0.1755230873823166,0.16082611680030823,-1.3577409982681274,1.146543025970459,1.180128812789917,-2.6984660625457764
14000,0.3330661356449127,0.1551763117313385,0.17788982391357422,-0.8960444927215576,0.7464231848716736,0.6787996888160706,-2.6001298427581787
14500,0.36050453782081604,0.1777501404285431,0.18275439739227295,-0.9242411255836487,0.8208858966827393,0.8346675634384155,-2.4305522441864014
15000,0.4862082898616791,0.21926763653755188,0.2669406533241272,-0.8792091012001038,0.7531760931015015,0.6432497501373291,-2.3416264057159424
15500,0.9364572763442993,0.46008798480033875,0.4763692617416382,-0.42928218841552734,0.26586320996284485,0.2737206518650055,-2.1319334506988525
16000,2.0377845764160156,1.0208410024642944,1.0169436931610107,-0.6517839431762695,0.5093117952346802,0.582203209400177,-2.2598485946655273
16500,1.8793668746948242,0.9494139552116394,0.92995285987854,0.09079594910144806,-0.15554331243038177,-0.13771206140518188,-2.1086084842681885
17000,0.3967406153678894,0.19670602679252625,0.20003457367420197,0.6927539110183716,-0.735245943069458,-0.7045581340789795,-2.1094627380371094
