episode,step,episodic_return,episode_length,elapsed_sec
121,6050,-50.0,50.0,7.182524681091309
122,6100,-50.0,50.0,7.236707448959351
123,6150,-50.0,50.0,7.295571804046631
124,6200,-50.0,50.0,7.34476637840271
125,6250,-50.0,50.0,7.401064395904541
126,6300,-50.0,50.0,7.454188585281372
127,6350,-50.0,50.0,7.505831956863403
128,6400,-50.0,50.0,7.556238651275635
129,6450,-50.0,50.0,7.604029417037964
130,6500,-50.0,50.0,7.654568672180176
131,6550,-50.0,50.0,7.709717750549316
132,6600,-50.0,50.0,7.760015964508057
133,6650,-50.0,50.0,7.810450315475464
134,6700,-50.0,50.0,7.860767126083374
135,6750,0.0,50.0,7.910365104675293
136,6800,-50.0,50.0,7.970201253890991
137,6850,-50.0,50.0,8.032519340515137
138,6900,-36.0,50.0,8.089399814605713
139,6950,-50.0,50.0,8.139485836029053
140,7000,-50.0,50.0,8.190073251724243
141,7050,-50.0,50.0,8.243562698364258
142,7100,-50.0,50.0,8.293734550476074
143,7150,-50.0,50.0,8.343936204910278
144,7200,-50.0,50.0,8.39502239227295
145,7250,-50.0,50.0,8.445099353790283
146,7300,-50.0,50.0,8.494691610336304
147,7350,-50.0,50.0,8.543203353881836
148,7400,-50.0,50.0,8.592917203903198
149,7450,-50.0,50.0,8.640018939971924
150,7500,-50.0,50.0,8.696594953536987
151,7550,0.0,50.0,8.746675491333008
152,7600,-50.0,50.0,8.796249151229858
153,7650,-50.0,50.0,8.847355604171753
154,7700,-50.0,50.0,8.895936727523804
155,7750,-50.0,50.0,8.949568033218384
156,7800,-50.0,50.0,8.996628761291504
157,7850,-50.0,50.0,9.043705463409424
158,7900,-50.0,50.0,9.096280097961426
159,7950,-50.0,50.0,9.143373727798462
160,8000,-50.0,50.0,9.194952487945557
161,8050,-50.0,50.0,9.244054555892944
162,8100,-50.0,50.0,9.293648958206177
163,8150,-50.0,50.0,9.34180212020874
164,8200,0.0,50.0,9.393425703048706
165,8250,-50.0,50.0,9.45502233505249
166,8300,-50.0,50.0,9.510118007659912
167,8350,-50.0,50.0,9.557711362838745
168,8400,-50.0,50.0,9.607298612594604
169,8450,-50.0,50.0,9.658881425857544
170,8500,-50.0,50.0,9.711453676223755
171,8550,-50.0,50.0,9.767546653747559
172,8600,-50.0,50.0,9.820654392242432
173,8650,-50.0,50.0,9.868831872940063
174,8700,-50.0,50.0,9.920365571975708
175,8750,-50.0,50.0,9.970459222793579
176,8800,-50.0,50.0,10.023036241531372
177,8850,-50.0,50.0,10.071128606796265
178,8900,-50.0,50.0,10.123716354370117
179,8950,-50.0,50.0,10.172850847244263
180,9000,-50.0,50.0,10.223559141159058
181,9050,-50.0,50.0,10.273636102676392
182,9100,-50.0,50.0,10.404841423034668
183,9150,-28.0,50.0,10.460494756698608
184,9200,-50.0,50.0,10.514247179031372
185,9250,-50.0,50.0,10.565121173858643
186,9300,-50.0,50.0,10.614781141281128
187,9350,-50.0,50.0,10.663944721221924
188,9400,-50.0,50.0,10.714589595794678
189,9450,-50.0,50.0,10.778873682022095
190,9500,0.0,50.0,10.825860261917114
191,9550,-50.0,50.0,10.874431610107422
192,9600,-50.0,50.0,10.922046899795532
193,9650,-50.0,50.0,10.970107316970825
194,9700,-50.0,50.0,11.021681070327759
195,9750,-50.0,50.0,11.07180380821228
196,9800,-50.0,50.0,11.121110439300537
197,9850,-50.0,50.0,11.171189785003662
198,9900,-50.0,50.0,11.225767850875854
199,9950,-50.0,50.0,11.276949882507324
200,10000,-50.0,50.0,11.350077152252197
201,10050,-50.0,50.0,12.960351943969727
202,10100,-50.0,50.0,13.77070689201355
203,10150,-50.0,50.0,14.59278655052185
204,10200,0.0,50.0,15.43239426612854
205,10250,-50.0,50.0,16.230708360671997
206,10300,-50.0,50.0,17.012418508529663
207,10350,-50.0,50.0,17.83755087852478
208,10400,-50.0,50.0,18.626147031784058
209,10450,-50.0,50.0,19.404046535491943
210,10500,-50.0,50.0,20.20743489265442
211,10550,-50.0,50.0,21.026811122894287
212,10600,-50.0,50.0,21.86866784095764
213,10650,-50.0,50.0,22.682095527648926
214,10700,-50.0,50.0,23.519797801971436
215,10750,-50.0,50.0,24.34472632408142
216,10800,-50.0,50.0,25.131032705307007
217,10850,-50.0,50.0,25.925450801849365
218,10900,-50.0,50.0,26.710456609725952
219,10950,-50.0,50.0,27.482069969177246
220,11000,-50.0,50.0,28.241870880126953
221,11050,-50.0,50.0,29.000383615493774
222,11100,-50.0,50.0,29.755265474319458
223,11150,-50.0,50.0,30.512253761291504
224,11200,-50.0,50.0,31.2645902633667
225,11250,0.0,50.0,32.017096519470215
226,11300,-50.0,50.0,32.79330277442932
227,11350,0.0,50.0,33.57475423812866
228,11400,-50.0,50.0,34.393547773361206
229,11450,-50.0,50.0,35.206807136535645
230,11500,-50.0,50.0,35.997602462768555
231,11550,-50.0,50.0,36.80893540382385
232,11600,-50.0,50.0,37.62882590293884
233,11650,-50.0,50.0,38.39509963989258
234,11700,0.0,50.0,39.18237233161926
235,11750,-50.0,50.0,39.927133321762085
236,11800,-50.0,50.0,40.66021513938904
237,11850,-50.0,50.0,41.42464995384216
238,11900,-50.0,50.0,42.16845965385437
239,11950,-50.0,50.0,42.95952033996582
240,12000,-50.0,50.0,43.738428831100464
241,12050,-50.0,50.0,44.50256085395813
242,12100,-50.0,50.0,45.3252649307251
243,12150,-50.0,50.0,46.08945155143738
244,12200,-50.0,50.0,46.913673400878906
245,12250,-50.0,50.0,47.74015021324158
246,12300,-50.0,50.0,48.53351140022278
247,12350,-50.0,50.0,49.31664681434631
248,12400,-50.0,50.0,50.06892228126526
249,12450,-50.0,50.0,50.81981086730957
250,12500,-50.0,50.0,51.56715440750122
251,12550,-50.0,50.0,52.34160089492798
252,12600,-50.0,50.0,53.088538646698
253,12650,-50.0,50.0,53.843339920043945
254,12700,-50.0,50.0,54.6020290851593
255,12750,-50.0,50.0,55.350929737091064
256,12800,-50.0,50.0,56.10717844963074
257,12850,-50.0,50.0,56.87862181663513
258,12900,-50.0,50.0,57.663492918014526
259,12950,-50.0,50.0,58.45021867752075
260,13000,-50.0,50.0,59.213497161865234
261,13050,-31.0,50.0,60.14243984222412
262,13100,-50.0,50.0,61.06509780883789
263,13150,-50.0,50.0,61.92325973510742
264,13200,-50.0,50.0,62.764594316482544
265,13250,-50.0,50.0,63.640460729599
266,13300,-50.0,50.0,64.46038699150085
267,13350,-50.0,50.0,65.3835015296936
268,13400,-50.0,50.0,66.22492933273315
269,13450,-50.0,50.0,67.0346531867981
270,13500,-50.0,50.0,67.85676980018616
271,13550,-50.0,50.0,68.6848738193512
272,13600,-50.0,50.0,69.48041915893555
273,13650,-50.0,50.0,70.28710746765137
274,13700,-50.0,50.0,71.07705426216125
275,13750,-50.0,50.0,71.90478610992432
276,13800,-50.0,50.0,72.70631194114685
277,13850,-50.0,50.0,73.51142764091492
278,13900,-50.0,50.0,74.31301259994507
279,13950,-50.0,50.0,75.06468224525452
280,14000,-50.0,50.0,75.83824229240417
281,14050,-50.0,50.0,76.58894872665405
282,14100,-50.0,50.0,77.34224224090576
283,14150,-50.0,50.0,78.12735557556152
284,14200,-50.0,50.0,78.8985321521759
285,14250,-50.0,50.0,79.70432186126709
286,14300,-50.0,50.0,80.47047924995422
287,14350,-50.0,50.0,81.21401715278625
288,14400,-50.0,50.0,81.94255566596985
289,14450,-50.0,50.0,82.71297430992126
290,14500,0.0,50.0,83.53866791725159
291,14550,-50.0,50.0,84.31288194656372
292,14600,-50.0,50.0,85.08143162727356
293,14650,-50.0,50.0,85.90927791595459
294,14700,-50.0,50.0,86.75414824485779
295,14750,-50.0,50.0,87.58430576324463
296,14800,-50.0,50.0,88.39292168617249
297,14850,-50.0,50.0,89.20496892929077
298,14900,-50.0,50.0,90.01840615272522
299,14950,-50.0,50.0,90.83627271652222
300,15000,-50.0,50.0,91.65190887451172
301,15050,-50.0,50.0,93.21704030036926
302,15100,-50.0,50.0,94.06487965583801
303,15150,-50.0,50.0,94.87973761558533
304,15200,-50.0,50.0,95.71876907348633
305,15250,-50.0,50.0,96.5072410106659
306,15300,-50.0,50.0,97.31686854362488
307,15350,-50.0,50.0,98.12002635002136
308,15400,-50.0,50.0,98.91951179504395
309,15450,-50.0,50.0,99.75692868232727
310,15500,-50.0,50.0,100.57084369659424
311,15550,-50.0,50.0,101.40959095954895
312,15600,-50.0,50.0,102.23583745956421
313,15650,-50.0,50.0,103.0219931602478
314,15700,-50.0,50.0,103.89124393463135
315,15750,-50.0,50.0,104.70121908187866
316,15800,-50.0,50.0,105.55555629730225
317,15850,-50.0,50.0,106.38612270355225
318,15900,-50.0,50.0,107.27496123313904
319,15950,-50.0,50.0,108.05908155441284
320,16000,-50.0,50.0,108.87226057052612
321,16050,-50.0,50.0,109.68203592300415
322,16100,-50.0,50.0,110.50446963310242
323,16150,-50.0,50.0,111.29355669021606
324,16200,-50.0,50.0,112.0793788433075
325,16250,-50.0,50.0,112.92407703399658
326,16300,-50.0,50.0,113.77470660209656
327,16350,-50.0,50.0,114.56810855865479
328,16400,0.0,50.0,115.34490036964417
329,16450,-50.0,50.0,116.13826942443848
330,16500,-50.0,50.0,116.94975185394287
331,16550,-50.0,50.0,117.72837972640991
332,16600,-50.0,50.0,118.52658224105835
333,16650,-50.0,50.0,119.34276700019836
334,16700,-50.0,50.0,120.12487459182739
335,16750,-50.0,50.0,120.9059247970581
336,16800,-50.0,50.0,121.73864412307739
337,16850,-50.0,50.0,122.5198290348053
338,16900,-50.0,50.0,123.3969099521637
339,16950,-50.0,50.0,124.23593306541443
340,17000,-50.0,50.0,125.00092482566833
341,17050,-50.0,50.0,125.80134534835815
342,17100,-50.0,50.0,126.60085201263428
343,17150,-50.0,50.0,127.4642391204834
344,17200,0.0,50.0,128.2921860218048
345,17250,-50.0,50.0,129.10155510902405
346,17300,-50.0,50.0,129.93969345092773
347,17350,-50.0,50.0,130.78482961654663
348,17400,-50.0,50.0,131.64834880828857
349,17450,-50.0,50.0,132.56117296218872
350,17500,-50.0,50.0,133.41310811042786
351,17550,-50.0,50.0,134.28849029541016
352,17600,-50.0,50.0,135.16540241241455
353,17650,-50.0,50.0,136.02129483222961
354,17700,-50.0,50.0,136.92556715011597
355,17750,-50.0,50.0,137.71475505828857
356,17800,-50.0,50.0,138.54117059707642
357,17850,-50.0,50.0,139.37308526039124
358,17900,-50.0,50.0,140.25529265403748
359,17950,-50.0,50.0,141.18775081634521
360,18000,-50.0,50.0,142.05869698524475
361,18050,-50.0,50.0,142.94419240951538
362,18100,-50.0,50.0,143.71913504600525
363,18150,0.0,50.0,144.52683210372925
364,18200,-50.0,50.0,145.2982156276703
365,18250,-50.0,50.0,146.10126733779907
366,18300,-50.0,50.0,146.93993616104126
367,18350,-50.0,50.0,147.74672412872314
368,18400,-50.0,50.0,148.65140795707703
369,18450,-50.0,50.0,149.53640174865723
370,18500,-50.0,50.0,150.37538075447083
371,18550,-50.0,50.0,151.25535488128662
372,18600,-50.0,50.0,152.05478620529175
373,18650,-50.0,50.0,152.82318472862244
374,18700,-50.0,50.0,153.70165038108826
375,18750,-50.0,50.0,154.5338852405548
376,18800,-50.0,50.0,155.3980519771576
377,18850,-50.0,50.0,156.2282567024231
378,18900,-50.0,50.0,156.98791027069092
379,18950,-50.0,50.0,157.81880283355713
380,19000,-50.0,50.0,158.6527214050293
381,19050,-50.0,50.0,159.46932792663574
382,19100,-50.0,50.0,160.25202107429504
383,19150,-50.0,50.0,161.04645347595215
384,19200,-50.0,50.0,161.9449999332428
385,19250,-50.0,50.0,162.80436635017395
386,19300,0.0,50.0,163.61907720565796
387,19350,-50.0,50.0,164.488671541214
388,19400,-50.0,50.0,165.4084827899933
389,19450,-50.0,50.0,166.22292637825012
390,19500,-50.0,50.0,167.09519362449646
391,19550,-50.0,50.0,167.9545133113861
392,19600,-50.0,50.0,168.8957827091217
393,19650,-50.0,50.0,169.78882098197937
394,19700,-50.0,50.0,170.68518090248108
395,19750,-50.0,50.0,171.56474661827087
396,19800,-50.0,50.0,172.45677876472473
397,19850,-50.0,50.0,173.3728425502777
398,19900,-50.0,50.0,174.25391507148743
399,19950,-50.0,50.0,175.07503509521484
400,20000,-50.0,50.0,175.98436760902405
401,20050,-24.0,50.0,177.7143943309784
402,20100,-50.0,50.0,178.5670247077942
403,20150,-50.0,50.0,179.3538510799408
404,20200,-50.0,50.0,180.1412591934204
405,20250,-50.0,50.0,181.0293538570404
406,20300,-50.0,50.0,181.88341212272644
407,20350,-50.0,50.0,182.71788692474365
408,20400,-50.0,50.0,183.535662651062
409,20450,-50.0,50.0,184.48804330825806
410,20500,-50.0,50.0,185.37926745414734
411,20550,-50.0,50.0,186.30481338500977
412,20600,0.0,50.0,187.14681458473206
413,20650,-50.0,50.0,188.00802612304688
414,20700,-50.0,50.0,188.83998894691467
415,20750,-50.0,50.0,189.67064213752747
416,20800,-50.0,50.0,190.5917830467224
417,20850,-50.0,50.0,191.43428707122803
418,20900,-50.0,50.0,192.2957525253296
419,20950,-50.0,50.0,193.15144801139832
420,21000,-50.0,50.0,193.98900866508484
421,21050,-50.0,50.0,194.8466100692749
422,21100,-50.0,50.0,195.72270822525024
423,21150,-50.0,50.0,196.5980474948883
424,21200,-50.0,50.0,197.482408285141
425,21250,-50.0,50.0,198.3162865638733
426,21300,0.0,50.0,199.1414077281952
427,21350,-50.0,50.0,200.00388526916504
428,21400,-50.0,50.0,200.87943172454834
429,21450,-50.0,50.0,201.71620988845825
430,21500,-50.0,50.0,202.54199647903442
431,21550,-50.0,50.0,203.38773274421692
432,21600,0.0,50.0,204.3093614578247
433,21650,-50.0,50.0,205.14226245880127
434,21700,-50.0,50.0,205.9907581806183
435,21750,-50.0,50.0,206.78062844276428
436,21800,-50.0,50.0,207.60552597045898
437,21850,-50.0,50.0,208.48195242881775
438,21900,-50.0,50.0,209.30666875839233
439,21950,-50.0,50.0,210.28341507911682
440,22000,-50.0,50.0,211.0899658203125
441,22050,-50.0,50.0,211.9440095424652
442,22100,-50.0,50.0,212.84492897987366
443,22150,-50.0,50.0,213.66561436653137
444,22200,-50.0,50.0,214.567969083786
445,22250,0.0,50.0,215.36468887329102
446,22300,-50.0,50.0,216.1499547958374
447,22350,-50.0,50.0,216.99306201934814
448,22400,-50.0,50.0,217.82433366775513
449,22450,-50.0,50.0,218.60554146766663
450,22500,-50.0,50.0,219.46393299102783
451,22550,-50.0,50.0,220.34489822387695
452,22600,-50.0,50.0,221.2011637687683
453,22650,-50.0,50.0,222.15369868278503
454,22700,0.0,50.0,223.08275079727173
455,22750,-50.0,50.0,223.91262984275818
456,22800,-50.0,50.0,224.78558373451233
457,22850,-50.0,50.0,225.6905801296234
458,22900,-50.0,50.0,226.60363864898682
459,22950,-50.0,50.0,227.54627084732056
460,23000,-50.0,50.0,228.44861674308777
461,23050,-50.0,50.0,229.3087294101715
462,23100,0.0,50.0,230.35841822624207
463,23150,-50.0,50.0,231.40312600135803
464,23200,-50.0,50.0,232.30567979812622
465,23250,-50.0,50.0,233.34567070007324
466,23300,0.0,50.0,234.2230589389801
467,23350,-50.0,50.0,235.07512521743774
468,23400,-50.0,50.0,236.28026723861694
469,23450,-50.0,50.0,237.3144280910492
470,23500,-50.0,50.0,238.25124382972717
471,23550,-50.0,50.0,239.15942072868347
472,23600,-50.0,50.0,240.0883767604828
473,23650,-50.0,50.0,241.04969096183777
474,23700,-50.0,50.0,242.00062465667725
475,23750,-50.0,50.0,242.8476049900055
476,23800,-50.0,50.0,243.6517355442047
477,23850,-50.0,50.0,244.50633645057678
478,23900,-50.0,50.0,245.4533977508545
479,23950,0.0,50.0,246.3052122592926
480,24000,-50.0,50.0,247.23268914222717
481,24050,-50.0,50.0,248.06075143814087
482,24100,-50.0,50.0,248.8983097076416
483,24150,-50.0,50.0,249.84104108810425
484,24200,-50.0,50.0,250.78586435317993
485,24250,-50.0,50.0,251.72895669937134
486,24300,-50.0,50.0,252.73409032821655
487,24350,-50.0,50.0,253.7960169315338
488,24400,-50.0,50.0,254.84556603431702
489,24450,-50.0,50.0,255.8176658153534
490,24500,-50.0,50.0,256.70748353004456
491,24550,-50.0,50.0,257.575186252594
492,24600,-50.0,50.0,258.453243970871
493,24650,-50.0,50.0,259.3076808452606
494,24700,-50.0,50.0,260.25564193725586
495,24750,-50.0,50.0,261.1032648086548
496,24800,-50.0,50.0,261.8955523967743
497,24850,-50.0,50.0,262.76664757728577
498,24900,-50.0,50.0,263.61406445503235
499,24950,-50.0,50.0,264.6535665988922
500,25000,-50.0,50.0,265.55783128738403
501,25050,-50.0,50.0,267.74678778648376
502,25100,-50.0,50.0,268.76181840896606
503,25150,-50.0,50.0,269.5816397666931
504,25200,-50.0,50.0,270.3816568851471
505,25250,-50.0,50.0,271.2029263973236
506,25300,-50.0,50.0,272.0342254638672
507,25350,-50.0,50.0,272.8355052471161
508,25400,-50.0,50.0,273.69145107269287
509,25450,-50.0,50.0,274.57108783721924
510,25500,-50.0,50.0,275.4366104602814
511,25550,-50.0,50.0,276.2845151424408
512,25600,-50.0,50.0,277.10769391059875
513,25650,-50.0,50.0,277.99785923957825
514,25700,-50.0,50.0,278.9096302986145
515,25750,-50.0,50.0,279.8976402282715
516,25800,-50.0,50.0,280.8554606437683
517,25850,-50.0,50.0,281.76668763160706
518,25900,-50.0,50.0,282.67739963531494
519,25950,0.0,50.0,283.59686970710754
520,26000,-50.0,50.0,284.6411814689636
521,26050,-50.0,50.0,285.6367452144623
522,26100,-50.0,50.0,286.6326858997345
523,26150,-50.0,50.0,287.64148473739624
524,26200,-50.0,50.0,288.68639492988586
525,26250,-50.0,50.0,289.6691064834595
526,26300,-50.0,50.0,290.6564908027649
527,26350,-50.0,50.0,291.54649114608765
528,26400,-50.0,50.0,292.47966957092285
529,26450,-50.0,50.0,293.40508008003235
530,26500,-50.0,50.0,294.2928900718689
531,26550,0.0,50.0,295.1495773792267
532,26600,-50.0,50.0,296.08125853538513
533,26650,-50.0,50.0,296.9919879436493
534,26700,-50.0,50.0,297.82454347610474
535,26750,-50.0,50.0,298.62122893333435
536,26800,-50.0,50.0,299.4289622306824
537,26850,-50.0,50.0,300.23654556274414
538,26900,-50.0,50.0,301.0673317909241
539,26950,-50.0,50.0,301.99686193466187
540,27000,-50.0,50.0,302.9312045574188
541,27050,-50.0,50.0,303.8371682167053
542,27100,-50.0,50.0,304.67275309562683
543,27150,-50.0,50.0,305.5190997123718
544,27200,-50.0,50.0,306.40237522125244
545,27250,-50.0,50.0,307.31704902648926
546,27300,-50.0,50.0,308.23042607307434
547,27350,-50.0,50.0,309.11789631843567
548,27400,-50.0,50.0,310.08678364753723
549,27450,-50.0,50.0,310.9456102848053
550,27500,-50.0,50.0,311.8022575378418
551,27550,-50.0,50.0,312.65345072746277
552,27600,-50.0,50.0,313.52222990989685
553,27650,0.0,50.0,314.32041215896606
554,27700,-50.0,50.0,315.23666310310364
555,27750,-50.0,50.0,316.1510434150696
556,27800,-50.0,50.0,316.9881110191345
557,27850,-50.0,50.0,317.81243872642517
558,27900,-50.0,50.0,318.70138931274414
559,27950,-50.0,50.0,319.58236932754517
560,28000,-50.0,50.0,320.62599873542786
561,28050,-50.0,50.0,321.5277135372162
562,28100,-50.0,50.0,322.3553719520569
563,28150,-50.0,50.0,323.2340474128723
564,28200,-50.0,50.0,324.1125452518463
565,28250,-50.0,50.0,325.07897090911865
566,28300,-50.0,50.0,325.9794878959656
567,28350,-50.0,50.0,326.8572382926941
568,28400,-50.0,50.0,327.726811170578
569,28450,-50.0,50.0,328.56293773651123
570,28500,-50.0,50.0,329.4983105659485
571,28550,-50.0,50.0,330.43969655036926
572,28600,-50.0,50.0,331.3724534511566
573,28650,-50.0,50.0,332.1996433734894
574,28700,-50.0,50.0,333.0218551158905
575,28750,-50.0,50.0,333.83745193481445
576,28800,-50.0,50.0,334.6750786304474
577,28850,-50.0,50.0,335.52259039878845
578,28900,-50.0,50.0,336.4243264198303
579,28950,-50.0,50.0,337.2105963230133
580,29000,-50.0,50.0,338.01035022735596
581,29050,-50.0,50.0,338.827285528183
582,29100,0.0,50.0,339.6489186286926
583,29150,-50.0,50.0,340.46563720703125
584,29200,-50.0,50.0,341.28678131103516
585,29250,-50.0,50.0,342.10157084465027
586,29300,-50.0,50.0,342.96449184417725
587,29350,-50.0,50.0,343.87241291999817
588,29400,-50.0,50.0,344.8555245399475
589,29450,-50.0,50.0,345.79398679733276
590,29500,-50.0,50.0,346.75100088119507
591,29550,-50.0,50.0,347.6901783943176
592,29600,-50.0,50.0,348.6598958969116
593,29650,-50.0,50.0,349.58392119407654
594,29700,-50.0,50.0,350.52053117752075
595,29750,-50.0,50.0,351.4984531402588
596,29800,-50.0,50.0,352.4223828315735
597,29850,-50.0,50.0,353.35426688194275
598,29900,-50.0,50.0,354.2673325538635
599,29950,-50.0,50.0,355.2040071487427
600,30000,-50.0,50.0,356.1390025615692
601,30050,-50.0,50.0,357.91526913642883
602,30100,-50.0,50.0,358.8438756465912
603,30150,-50.0,50.0,359.7853009700775
604,30200,-50.0,50.0,360.69192028045654
605,30250,-50.0,50.0,361.59246134757996
606,30300,-50.0,50.0,362.51508688926697
607,30350,-50.0,50.0,363.43502283096313
608,30400,-50.0,50.0,364.3622829914093
609,30450,-50.0,50.0,365.29065561294556
610,30500,-50.0,50.0,366.2196567058563
611,30550,-50.0,50.0,367.18979692459106
612,30600,-50.0,50.0,368.1053054332733
613,30650,-50.0,50.0,369.0627453327179
614,30700,-50.0,50.0,370.0114760398865
615,30750,-50.0,50.0,370.95427227020264
616,30800,-50.0,50.0,371.84951066970825
617,30850,-50.0,50.0,372.7671751976013
618,30900,-50.0,50.0,373.71446084976196
619,30950,-50.0,50.0,374.6158995628357
620,31000,-50.0,50.0,375.4795343875885
621,31050,-50.0,50.0,376.3143811225891
622,31100,-50.0,50.0,377.1036424636841
623,31150,-50.0,50.0,377.95228004455566
624,31200,-50.0,50.0,378.7648150920868
625,31250,0.0,50.0,379.59850811958313
626,31300,-50.0,50.0,380.3548023700714
627,31350,-50.0,50.0,381.17938590049744
628,31400,-50.0,50.0,382.00263571739197
629,31450,-50.0,50.0,382.8690183162689
630,31500,-50.0,50.0,383.7147238254547
631,31550,-50.0,50.0,384.54826068878174
632,31600,-50.0,50.0,385.38538432121277
633,31650,0.0,50.0,386.2093873023987
634,31700,0.0,50.0,387.04612278938293
