episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.05803656578063965
2,100,-50.0,50.0,0.11903905868530273
3,150,-50.0,50.0,0.18575453758239746
4,200,-50.0,50.0,0.23511171340942383
5,250,-50.0,50.0,0.28674960136413574
6,300,-50.0,50.0,0.33890867233276367
7,350,0.0,50.0,0.3880765438079834
8,400,-50.0,50.0,0.44324350357055664
9,450,-50.0,50.0,0.49392008781433105
10,500,-50.0,50.0,0.5440709590911865
11,550,-50.0,50.0,0.59568190574646
12,600,-50.0,50.0,0.6448373794555664
13,650,-50.0,50.0,0.6954929828643799
14,700,-50.0,50.0,0.746659517288208
15,750,-50.0,50.0,0.7950687408447266
16,800,-50.0,50.0,0.8432457447052002
17,850,-50.0,50.0,0.8950679302215576
18,900,-50.0,50.0,0.9471580982208252
19,950,-50.0,50.0,1.0019340515136719
20,1000,-50.0,50.0,1.0536036491394043
21,1050,-50.0,50.0,1.1073517799377441
22,1100,-50.0,50.0,1.1573419570922852
23,1150,-50.0,50.0,1.2085886001586914
24,1200,-50.0,50.0,1.2601313591003418
25,1250,-50.0,50.0,1.3134963512420654
26,1300,-50.0,50.0,1.365868091583252
27,1350,-50.0,50.0,1.414055585861206
28,1400,-50.0,50.0,1.4654865264892578
29,1450,-50.0,50.0,1.5156655311584473
30,1500,-50.0,50.0,1.5683040618896484
31,1550,-50.0,50.0,1.6190149784088135
32,1600,0.0,50.0,1.6676008701324463
33,1650,-50.0,50.0,1.7177679538726807
34,1700,-50.0,50.0,1.7684435844421387
35,1750,-50.0,50.0,1.8187642097473145
36,1800,-50.0,50.0,1.8674201965332031
37,1850,0.0,50.0,1.9181113243103027
38,1900,-50.0,50.0,1.9697246551513672
39,1950,-50.0,50.0,2.0214099884033203
40,2000,-50.0,50.0,2.0694079399108887
41,2050,-50.0,50.0,2.119595766067505
42,2100,-50.0,50.0,2.173682689666748
43,2150,-50.0,50.0,2.2286970615386963
44,2200,-50.0,50.0,2.281266450881958
45,2250,-50.0,50.0,2.3281733989715576
46,2300,-50.0,50.0,2.3753645420074463
47,2350,-50.0,50.0,2.425553560256958
48,2400,-50.0,50.0,2.477766513824463
49,2450,-50.0,50.0,2.5275204181671143
50,2500,-50.0,50.0,2.5771825313568115
51,2550,-50.0,50.0,2.6283621788024902
52,2600,-50.0,50.0,2.678884506225586
53,2650,-50.0,50.0,2.7320210933685303
54,2700,-50.0,50.0,2.7811391353607178
55,2750,-50.0,50.0,2.8344032764434814
56,2800,-50.0,50.0,2.8805108070373535
57,2850,-50.0,50.0,2.9302635192871094
58,2900,-50.0,50.0,2.978130578994751
59,2950,-50.0,50.0,3.0265920162200928
60,3000,-50.0,50.0,3.0778722763061523
61,3050,-50.0,50.0,3.1280598640441895
62,3100,-50.0,50.0,3.1773555278778076
63,3150,-50.0,50.0,3.228268623352051
