episode,step,episodic_return,episode_length,elapsed_sec
1,50,-50.0,50.0,0.06479048728942871
2,100,-50.0,50.0,0.13282346725463867
3,150,-50.0,50.0,0.19336366653442383
4,200,-50.0,50.0,0.24703526496887207
5,250,-50.0,50.0,0.3041088581085205
6,300,-50.0,50.0,0.35846972465515137
7,350,-50.0,50.0,0.41037893295288086
8,400,-50.0,50.0,0.46015095710754395
9,450,-50.0,50.0,0.5103054046630859
10,500,-50.0,50.0,0.5654764175415039
11,550,-50.0,50.0,0.62516188621521
12,600,-50.0,50.0,0.6841607093811035
13,650,-50.0,50.0,0.7388098239898682
14,700,-50.0,50.0,0.7956068515777588
15,750,-50.0,50.0,0.8488631248474121
16,800,-50.0,50.0,0.9024674892425537
17,850,-50.0,50.0,0.9562623500823975
18,900,-50.0,50.0,1.0099108219146729
19,950,-50.0,50.0,1.066089153289795
20,1000,-50.0,50.0,1.1197469234466553
21,1050,-50.0,50.0,1.177912950515747
22,1100,-50.0,50.0,1.228567361831665
23,1150,-50.0,50.0,1.2853753566741943
24,1200,-50.0,50.0,1.3407354354858398
25,1250,-50.0,50.0,1.394906997680664
26,1300,-50.0,50.0,1.4504778385162354
27,1350,-50.0,50.0,1.5036592483520508
28,1400,-50.0,50.0,1.5594573020935059
29,1450,-50.0,50.0,1.6141798496246338
30,1500,-50.0,50.0,1.667827844619751
31,1550,-50.0,50.0,1.7190818786621094
32,1600,-50.0,50.0,1.7752461433410645
33,1650,-50.0,50.0,1.8284928798675537
34,1700,-50.0,50.0,1.8863885402679443
35,1750,-50.0,50.0,1.9425716400146484
36,1800,-50.0,50.0,1.9953336715698242
37,1850,-50.0,50.0,2.050985097885132
38,1900,-50.0,50.0,2.104797601699829
39,1950,-50.0,50.0,2.1604480743408203
40,2000,-50.0,50.0,2.2131223678588867
41,2050,-50.0,50.0,2.2687628269195557
42,2100,-50.0,50.0,2.3262858390808105
43,2150,-50.0,50.0,2.3852145671844482
44,2200,-50.0,50.0,2.4397807121276855
45,2250,-50.0,50.0,2.492349624633789
46,2300,-50.0,50.0,2.5429160594940186
47,2350,-50.0,50.0,2.6009902954101562
48,2400,-50.0,50.0,2.6566410064697266
49,2450,-50.0,50.0,2.710223436355591
50,2500,-50.0,50.0,2.7673065662384033
51,2550,-50.0,50.0,2.82338809967041
52,2600,-50.0,50.0,2.8819735050201416
53,2650,-50.0,50.0,2.9350640773773193
54,2700,-50.0,50.0,2.986248731613159
55,2750,-50.0,50.0,3.042412281036377
56,2800,-50.0,50.0,3.0920798778533936
57,2850,-50.0,50.0,3.1462595462799072
58,2900,-50.0,50.0,3.1954505443573
59,2950,-50.0,50.0,3.2481117248535156
60,3000,-50.0,50.0,3.301726818084717
61,3050,-50.0,50.0,3.353374719619751
62,3100,-50.0,50.0,3.404553174972534
63,3150,-50.0,50.0,3.454200267791748
64,3200,-50.0,50.0,3.5063812732696533
65,3250,-50.0,50.0,3.5601935386657715
66,3300,-50.0,50.0,3.6148791313171387
67,3350,0.0,50.0,3.6780567169189453
68,3400,-50.0,50.0,3.7318663597106934
69,3450,-50.0,50.0,3.7831599712371826
70,3500,-50.0,50.0,3.836918592453003
71,3550,-50.0,50.0,3.8946006298065186
72,3600,-50.0,50.0,3.9548327922821045
73,3650,-50.0,50.0,4.009283781051636
74,3700,-50.0,50.0,4.06559681892395
75,3750,-50.0,50.0,4.1167449951171875
76,3800,-50.0,50.0,4.1703925132751465
77,3850,-50.0,50.0,4.220870018005371
78,3900,-50.0,50.0,4.277052879333496
